2013-11-19,1483000.00,1489000.00,1477000.00,1489000.00,163600,1489000.00
2013-11-18,1470000.00,1476000.00,1465000.00,1474000.00,127700,1474000.00
2013-11-15,1434000.00,1462000.00,1432000.00,1462000.00,166700,1462000.00
2013-11-14,1455000.00,1455000.00,1424000.00,1424000.00,202600,1424000.00
2013-11-13,1445000.00,1449000.00,1419000.00,1419000.00,199900,1419000.00
2013-11-12,1440000.00,1466000.00,1436000.00,1456000.00,195600,1456000.00
2013-11-11,1425000.00,1434000.00,1409000.00,1428000.00,171200,1428000.00
2013-11-08,1411000.00,1428000.00,1407000.00,1410000.00,273600,1410000.00
2013-11-07,1451000.00,1454000.00,1425000.00,1437000.00,260100,1437000.00
2013-11-06,1498000.00,1498000.00,1449000.00,1451000.00,244300,1451000.00
2013-11-05,1502000.00,1502000.00,1472000.00,1485000.00,160100,1485000.00
2013-11-04,1492000.00,1502000.00,1489000.00,1499000.00,217700,1499000.00
2013-11-01,1490000.00,1500000.00,1468000.00,1500000.00,227100,1500000.00
2013-10-31,1498000.00,1502000.00,1465000.00,1465000.00,252900,1465000.00
2013-10-30,1485000.00,1500000.00,1484000.00,1500000.00,211700,1500000.00
2013-10-29,1490000.00,1490000.00,1478000.00,1490000.00,206600,1490000.00
2013-10-28,1465000.00,1485000.00,1458000.00,1482000.00,226100,1482000.00
2013-10-25,1450000.00,1452000.00,1433000.00,1449000.00,134700,1449000.00
2013-10-24,1431000.00,1449000.00,1429000.00,1449000.00,178300,1449000.00
2013-10-23,1464000.00,1464000.00,1436000.00,1442000.00,171900,1442000.00
2013-10-22,1460000.00,1460000.00,1434000.00,1455000.00,247000,1455000.00
2013-10-21,1475000.00,1489000.00,1454000.00,1464000.00,142500,1464000.00
2013-10-18,1472000.00,1475000.00,1463000.00,1472000.00,157000,1472000.00
2013-10-17,1460000.00,1468000.00,1454000.00,1463000.00,181900,1463000.00
2013-10-16,1469000.00,1469000.00,1445000.00,1450000.00,160200,1450000.00
2013-10-15,1450000.00,1457000.00,1445000.00,1457000.00,200400,1457000.00
2013-10-14,1448000.00,1449000.00,1438000.00,1438000.00,147400,1438000.00
2013-10-11,1440000.00,1447000.00,1436000.00,1443000.00,225000,1443000.00
2013-10-10,1421000.00,1432000.00,1421000.00,1430000.00,276300,1430000.00
2013-10-09,1430000.00,1430000.00,1430000.00,1430000.00,000,1430000.00
2013-10-08,1417000.00,1433000.00,1417000.00,1430000.00,210900,1430000.00
2013-10-07,1437000.00,1437000.00,1425000.00,1436000.00,204500,1436000.00
2013-10-04,1438000.00,1442000.00,1414000.00,1418000.00,315000,1418000.00
2013-10-03,1418000.00,1418000.00,1418000.00,1418000.00,000,1418000.00
2013-10-02,1398000.00,1425000.00,1390000.00,1418000.00,351700,1418000.00
2013-10-01,1380000.00,1383000.00,1360000.00,1382000.00,195400,1382000.00
2013-09-30,1366000.00,1382000.00,1360000.00,1367000.00,233000,1367000.00
2013-09-27,1375000.00,1377000.00,1363000.00,1366000.00,232200,1366000.00
2013-09-26,1364000.00,1372000.00,1356000.00,1372000.00,207400,1372000.00
2013-09-25,1367000.00,1374000.00,1351000.00,1364000.00,223500,1364000.00
2013-09-24,1342000.00,1379000.00,1338000.00,1373000.00,302700,1373000.00
2013-09-23,1365000.00,1381000.00,1353000.00,1360000.00,487200,1360000.00
2013-09-20,1386000.00,1386000.00,1386000.00,1386000.00,000,1386000.00
2013-09-17,1420000.00,1420000.00,1381000.00,1386000.00,343600,1386000.00
2013-09-16,1423000.00,1425000.00,1411000.00,1425000.00,234200,1425000.00
2013-09-13,1409000.00,1410000.00,1396000.00,1406000.00,245600,1406000.00
2013-09-12,1405000.00,1424000.00,1395000.00,1410000.00,436100,1410000.00
2013-09-11,1398000.00,1402000.00,1385000.00,1402000.00,267000,1402000.00
2013-09-10,1369000.00,1396000.00,1368000.00,1396000.00,294300,1396000.00
2013-09-09,1371000.00,1375000.00,1363000.00,1373000.00,185800,1373000.00
2013-09-06,1370000.00,1375000.00,1358000.00,1369000.00,238700,1369000.00
2013-09-05,1370000.00,1371000.00,1358000.00,1365000.00,302000,1365000.00
2013-09-04,1330000.00,1354000.00,1321000.00,1340000.00,218400,1340000.00
2013-09-03,1364000.00,1364000.00,1326000.00,1337000.00,235900,1337000.00
2013-09-02,1368000.00,1371000.00,1350000.00,1351000.00,201600,1351000.00
2013-08-30,1360000.00,1368000.00,1351000.00,1368000.00,342700,1368000.00
2013-08-29,1317000.00,1348000.00,1314000.00,1344000.00,326300,1344000.00
2013-08-28,1284000.00,1310000.00,1284000.00,1309000.00,189800,1309000.00
2013-08-27,1307000.00,1309000.00,1295000.00,1304000.00,182600,1304000.00
2013-08-26,1301000.00,1305000.00,1296000.00,1300000.00,230300,1300000.00
2013-08-23,1280000.00,1300000.00,1271000.00,1295000.00,344000,1295000.00
2013-08-22,1250000.00,1267000.00,1245000.00,1255000.00,239600,1255000.00
2013-08-21,1265000.00,1282000.00,1256000.00,1256000.00,246900,1256000.00
2013-08-20,1296000.00,1305000.00,1269000.00,1269000.00,284600,1269000.00
2013-08-19,1286000.00,1296000.00,1280000.00,1286000.00,129900,1286000.00
2013-08-16,1286000.00,1301000.00,1282000.00,1295000.00,228300,1295000.00
2013-08-15,1300000.00,1300000.00,1300000.00,1300000.00,000,1300000.00
2013-08-14,1289000.00,1300000.00,1285000.00,1300000.00,260100,1300000.00
2013-08-13,1244000.00,1290000.00,1242000.00,1290000.00,418500,1290000.00
2013-08-12,1230000.00,1248000.00,1225000.00,1232000.00,202800,1232000.00
2013-08-09,1229000.00,1241000.00,1220000.00,1230000.00,241600,1230000.00
2013-08-08,1213000.00,1235000.00,1213000.00,1217000.00,358200,1217000.00
2013-08-07,1237000.00,1240000.00,1222000.00,1222000.00,315500,1222000.00
2013-08-06,1245000.00,1272000.00,1245000.00,1254000.00,289800,1254000.00
2013-08-05,1283000.00,1283000.00,1274000.00,1274000.00,161500,1274000.00
2013-08-02,1293000.00,1300000.00,1282000.00,1286000.00,224800,1286000.00
2013-08-01,1285000.00,1288000.00,1274000.00,1280000.00,181100,1280000.00
2013-07-31,1280000.00,1290000.00,1279000.00,1280000.00,254700,1280000.00
2013-07-30,1277000.00,1295000.00,1277000.00,1290000.00,188500,1290000.00
2013-07-29,1291000.00,1300000.00,1279000.00,1283000.00,236400,1283000.00
2013-07-26,1314000.00,1319000.00,1299000.00,1303000.00,272300,1303000.00
2013-07-25,1317000.00,1322000.00,1308000.00,1315000.00,169900,1315000.00
2013-07-24,1307000.00,1317000.00,1295000.00,1315000.00,175400,1315000.00
2013-07-23,1273000.00,1307000.00,1272000.00,1307000.00,238900,1307000.00
2013-07-22,1280000.00,1289000.00,1265000.00,1273000.00,207000,1273000.00
2013-07-19,1288000.00,1295000.00,1264000.00,1273000.00,325400,1273000.00
2013-07-18,1325000.00,1325000.00,1292000.00,1292000.00,314000,1292000.00
2013-07-17,1301000.00,1330000.00,1286000.00,1320000.00,246000,1320000.00
2013-07-16,1318000.00,1321000.00,1290000.00,1298000.00,186000,1298000.00
2013-07-15,1315000.00,1319000.00,1285000.00,1313000.00,192500,1313000.00
2013-07-12,1320000.00,1324000.00,1301000.00,1312000.00,227800,1312000.00
2013-07-11,1251000.00,1312000.00,1251000.00,1312000.00,415700,1312000.00
2013-07-10,1245000.00,1252000.00,1237000.00,1248000.00,346100,1248000.00
2013-07-09,1230000.00,1250000.00,1229000.00,1237000.00,393800,1237000.00
2013-07-08,1250000.00,1258000.00,1209000.00,1226000.00,529600,1226000.00
2013-07-05,1286000.00,1315000.00,1260000.00,1267000.00,607600,1267000.00
2013-07-04,1302000.00,1317000.00,1296000.00,1317000.00,180800,1317000.00
2013-07-03,1334000.00,1339000.00,1295000.00,1301000.00,256400,1301000.00
2013-07-02,1340000.00,1352000.00,1330000.00,1335000.00,204200,1335000.00
2013-07-01,1334000.00,1346000.00,1322000.00,1326000.00,256500,1326000.00
2013-06-28,1350000.00,1350000.00,1329000.00,1342000.00,419200,1342000.00
2013-06-27,1295000.00,1344000.00,1286000.00,1339000.00,515100,1339000.00
2013-06-26,1301000.00,1305000.00,1245000.00,1261000.00,635000,1260570.00
2013-06-25,1301000.00,1318000.00,1288000.00,1297000.00,415400,1296557.73
2013-06-24,1350000.00,1350000.00,1313000.00,1313000.00,316900,1312552.27
2013-06-21,1294000.00,1333000.00,1290000.00,1325000.00,553500,1324548.18
2013-06-20,1343000.00,1348000.00,1326000.00,1329000.00,356300,1328546.81
2013-06-19,1382000.00,1385000.00,1364000.00,1369000.00,205400,1368533.17
2013-06-18,1368000.00,1387000.00,1360000.00,1387000.00,220800,1386527.04
2013-06-17,1370000.00,1378000.00,1365000.00,1366000.00,235100,1365534.20
2013-06-14,1365000.00,1377000.00,1357000.00,1369000.00,351100,1368533.17
2013-06-13,1380000.00,1397000.00,1357000.00,1357000.00,670100,1356537.27
2013-06-12,1378000.00,1403000.00,1362000.00,1385000.00,457700,1384527.72
2013-06-11,1411000.00,1419000.00,1378000.00,1389000.00,692200,1388526.35
2013-06-10,1420000.00,1443000.00,1414000.00,1425000.00,533500,1424514.08
